orig_idx,cluster_id,stage,label
4481,2750,valid,0
4482,2912,train,0
4483,2913,train,1
4484,2914,train,0
4485,2915,train,0
4486,8,train,0
4487,2916,train,1
4488,8,train,1
4489,2917,train,0
4490,147,test,1
4491,2918,train,0
4492,8,train,0
4493,226,train,1
4494,390,train,1
4495,8,train,0
4496,2919,train,1
4497,2920,train,0
4498,2921,train,0
4499,2922,train,0
4500,2923,train,1
4501,8,train,1
4502,2924,train,0
4503,2812,train,0
4504,2925,train,0
4505,333,train,0
4506,8,train,1
4507,2750,valid,0
4508,2926,train,0
4509,8,train,0
4510,8,train,1
4511,288,valid,1
4512,650,test,1
4513,2927,train,0
4514,2928,train,1
4515,1632,train,1
4516,8,train,1
4517,8,train,1
4518,8,train,0
4519,2929,train,1
4520,2930,train,0
4521,2931,train,0
4522,801,train,1
4523,2932,train,0
4524,8,train,0
4525,8,train,0
4526,2933,train,0
4527,2934,train,0
4528,8,train,0
4529,1230,train,0
4530,2935,train,1
4531,2936,train,1
4532,8,train,0
4533,2937,valid,0
4534,8,train,0
4535,2938,train,1
4536,2939,train,1
4537,2940,test,0
4538,2941,train,0
4539,2942,train,1
4540,2943,train,0
4541,1594,train,1
4542,8,train,1
4543,2944,train,1
4544,2945,train,0
4545,2946,train,0
4546,8,train,1
4547,2947,valid,1
4548,2948,train,0
4549,2949,train,0
4550,1867,train,0
4551,2950,train,1
4552,2951,train,0
4553,2952,test,1
4554,2953,train,0
4555,147,test,0
4556,8,train,0
4557,8,train,0
4558,2954,train,0
4559,2955,train,1
4560,2956,train,0
4561,2628,test,0
4562,8,train,1
4563,2957,train,0
4564,2958,train,0
4565,2959,train,0
4566,2960,train,1
4567,2272,train,1
4568,2961,train,0
4569,262,valid,0
4570,8,train,1
4571,2962,train,0
4572,583,train,0
4573,554,train,0
4574,2963,train,0
4575,2964,train,1
4576,2965,train,1
4577,2966,valid,0
4578,8,train,1
4579,4,test,0
4580,2967,train,1
4581,2968,test,0
4582,1669,train,1
4583,2969,train,0
4584,2970,train,0
4585,8,train,0
4586,367,test,0
4587,2971,train,1
4588,2972,train,0
4589,8,train,0
4590,2973,train,1
4591,644,train,0
4592,8,train,0
4593,8,train,0
4594,8,train,0
4595,2974,train,1
4596,8,train,0
4597,2975,train,0
4598,2976,train,0
4599,2977,train,0
4600,66,train,0
4601,2978,train,1
4602,8,train,1
4603,2979,train,0
4604,8,train,0
4605,8,train,0
4606,2980,train,0
4607,2981,train,1
4608,2982,valid,1
4609,868,train,0
4610,2983,test,1
4611,2984,test,0
4612,8,train,0
4613,375,train,1
4614,2985,train,1
4615,2986,train,1
4616,2987,train,1
4617,8,train,1
4618,8,train,0
4619,575,valid,1
4620,8,train,0
4621,8,train,0
4622,2988,train,1
4623,2989,valid,0
4624,2990,test,0
4625,8,train,1
4626,2991,train,0
4627,2992,train,1
4628,8,train,0
4629,2993,train,0
4630,2994,train,1
4631,8,train,0
4632,528,valid,0
4633,569,train,0
4634,8,train,1
4635,8,train,0
4636,577,test,0
4637,2995,train,1
4638,2996,valid,0
4639,8,train,1
4640,2997,valid,1
4641,2998,test,0
4642,8,train,0
4643,8,train,1
4644,2999,test,0
4645,1356,train,0
4646,1949,train,1
4647,3000,train,0
4648,3001,train,0
4649,3002,train,0
4650,3003,train,0
4651,3004,train,0
4652,3005,train,0
4653,3006,test,1
4654,3007,train,0
4655,3008,train,0
4656,8,train,0
4657,8,train,1
4658,8,train,0
4659,3009,train,1
4660,930,valid,0
4661,8,train,0
4662,8,train,0
4663,3010,train,1
4664,3011,train,0
4665,3012,train,0
4666,3013,train,1
4667,8,train,0
4668,2589,test,0
4669,3014,train,1
4670,3015,train,1
4671,3016,train,1
4672,1433,train,0
4673,3017,train,1
4674,8,train,0
4675,1104,train,0
4676,8,train,1
4677,3018,valid,0
4678,3019,test,0
4679,3020,train,0
4680,8,train,1
4681,3021,valid,1
4682,3022,test,1
4683,8,train,0
4684,3023,train,1
4685,3024,valid,0
4686,8,train,0
4687,3025,test,0
4688,3026,train,1
4689,3027,train,0
4690,3028,train,0
4691,3029,train,1
4692,3030,train,1
4693,8,train,1
4694,1397,train,1
4695,1660,train,0
4696,147,test,0
4697,3031,train,0
4698,341,test,0
4699,3032,train,1
4700,3033,train,0
4701,3034,train,1
4702,8,train,0
4703,3035,train,0
4704,3036,train,1
4705,3037,train,0
4706,3038,train,0
4707,1250,train,0
4708,3039,test,1
4709,8,train,1
4710,3040,train,0
4711,924,train,0
4712,3041,train,1
4713,8,train,0
4714,3042,valid,1
4715,3043,valid,0
4716,8,train,0
4717,2750,valid,0
4718,8,train,0
4719,8,train,0
4720,3044,train,0
4721,3045,test,0
4722,3046,train,0
4723,3047,train,0
4724,3048,test,1
4725,3049,train,1
4726,377,train,0
4727,3050,train,0
4728,2948,train,1
4729,8,train,1
4730,2561,train,1
4731,3051,train,1
4732,3052,train,0
4733,3053,train,0
4734,8,train,1
4735,3054,train,0
4736,2798,train,1
4737,8,train,1
4738,3055,train,0
4739,3056,train,0
4740,980,train,1
4741,3057,train,0
4742,2628,test,1
4743,3058,train,1
4744,3059,train,0
4745,3060,train,1
4746,3061,train,0
4747,925,train,1
4748,3062,train,1
4749,3063,train,1
4750,3064,train,1
4751,3065,train,1
4752,3066,train,1
4753,8,train,1
4754,463,valid,1
4755,3067,train,0
4756,3068,valid,0
4757,2851,train,1
4758,209,valid,0
4759,3069,valid,1
4760,8,train,1
4761,3070,test,0
4762,8,train,1
4763,2125,train,0
4764,8,train,0
4765,3071,train,0
4766,2750,valid,1
4767,3072,test,1
4768,441,train,1
4769,8,train,1
4770,3073,train,0
4771,3074,train,0
4772,3075,train,0
4773,8,train,1
4774,3076,train,0
4775,3077,train,0
4776,3078,train,0
4777,3079,train,0
4778,3080,train,1
4779,2413,train,0
4780,3081,train,0
4781,3082,valid,1
4782,3083,train,0
4783,288,valid,1
4784,324,train,0
4785,3084,train,0
4786,8,train,0
4787,3085,train,0
4788,8,train,1
4789,3086,train,0
4790,3087,train,0
4791,1287,train,0
4792,3088,train,0
4793,8,train,1
4794,3089,train,0
4795,8,train,1
4796,3090,train,0
4797,3091,train,1
4798,2821,valid,0
4799,1298,train,0
4800,841,train,0
4801,115,test,1
4802,3092,train,1
4803,3093,valid,0
4804,3094,train,0
4805,3095,train,1
4806,3096,train,1
4807,3097,valid,0
4808,3098,train,1
4809,2801,train,1
4810,3099,train,1
4811,1757,test,0
4812,3100,test,0
4813,3101,train,1
4814,3102,train,0
4815,3103,train,1
4816,8,train,0
4817,650,test,0
4818,3104,train,1
4819,8,train,0
4820,650,test,1
4821,8,train,1
4822,8,train,0
4823,3105,train,0
4824,3106,train,0
4825,3107,train,0
4826,3108,train,1
4827,3109,train,0
4828,1449,valid,0
4829,3110,valid,1
4830,3111,valid,0
4831,3112,test,1
4832,3113,train,1
4833,2465,train,1
4834,1597,train,0
4835,3114,test,0
4836,8,train,1
4837,8,train,0
4838,3115,train,1
4839,3116,train,0
4840,3117,train,0
4841,8,train,0
4842,3118,train,1
4843,567,train,0
4844,156,train,0
4845,3119,train,0
4846,3120,train,1
4847,3121,train,0
4848,8,train,0
4849,3122,train,1
4850,8,train,0
4851,3123,train,0
4852,3124,train,1
4853,3125,train,0
4854,3126,train,1
4855,3127,valid,1
4856,1623,train,0
4857,208,train,1
4858,3128,train,1
4859,3129,test,0
4860,3130,valid,0
4861,1169,train,1
4862,8,train,1
4863,930,valid,0
4864,3131,train,0
4865,3132,train,0
4866,1623,train,0
4867,8,train,0
4868,3133,train,0
4869,2275,train,0
4870,8,train,0
4871,3134,train,0
4872,3135,test,1
4873,8,train,0
4874,1880,train,0
4875,3136,train,0
4876,3137,train,0
4877,3138,train,1
4878,3139,train,1
4879,8,train,1
4880,2625,valid,1
4881,313,valid,0
4882,650,test,0
4883,8,train,0
4884,8,train,1
4885,3140,train,0
4886,3141,train,1
4887,8,train,0
4888,3142,train,0
4889,150,valid,1
4890,8,train,1
4891,2254,train,0
4892,3143,train,0
4893,8,train,0
4894,3144,train,1
4895,3145,train,1
4896,3146,train,0
4897,876,test,0
4898,3147,train,0
4899,2930,train,1
4900,2904,train,1
4901,3148,train,0
4902,8,train,1
4903,3149,train,1
4904,3150,train,0
4905,8,train,1
4906,8,train,0
4907,8,train,0
4908,3151,train,1
4909,3152,valid,0
4910,1449,valid,0
4911,131,valid,0
4912,3153,test,0
4913,3154,train,0
4914,3155,train,1
4915,8,train,1
4916,3156,valid,1
4917,3157,train,0
4918,3158,train,0
4919,3159,train,0
4920,1023,train,0
4921,3160,train,0
4922,3161,train,1
4923,2042,train,0
4924,3162,test,1
4925,3163,train,0
4926,341,test,0
4927,115,test,0
4928,2352,train,1
4929,3164,train,0
4930,3165,train,0
4931,8,train,1
4932,3166,train,1
4933,3167,train,1
4934,3168,train,1
4935,3169,valid,0
4936,3170,test,0
4937,3133,train,0
4938,2865,train,1
4939,3171,train,1
4940,569,train,0
4941,3172,train,0
4942,3173,train,0
4943,8,train,0
4944,3174,train,0
4945,8,train,0
4946,3175,train,1
4947,3176,train,1
4948,3177,train,0
4949,3178,train,0
4950,3179,train,1
4951,3180,train,1
4952,3181,valid,1
4953,3182,valid,0
4954,3183,train,0
4955,3184,test,1
4956,8,train,1
4957,3185,test,0
4958,3186,train,0
4959,8,train,0
4960,8,train,0
4961,3187,train,0
4962,3188,train,1
4963,3189,train,0
4964,8,train,0
4965,3190,train,0
4966,3191,train,1
4967,1071,train,1
4968,3192,train,0
4969,8,train,1
4970,1715,train,1
4971,3193,train,0
4972,3194,train,0
4973,3195,train,1
4974,3196,train,1
4975,3197,train,0
4976,2106,train,0
4977,3198,train,1
4978,3199,train,0
4979,3200,train,0
4980,3201,train,1
4981,3202,train,1
4982,3203,valid,0
4983,3204,test,0
4984,3205,valid,1
4985,366,test,0
4986,3206,train,0
4987,3207,train,0
4988,8,train,0
4989,3208,train,0
4990,3209,train,0
4991,3210,train,1
4992,3211,test,1
4993,3212,train,1
4994,3213,train,0
4995,3214,train,0
4996,3215,train,1
4997,1613,train,0
4998,3216,train,1
4999,3217,train,0
5000,187,train,1
5001,3218,train,0
5002,3219,train,0
5003,2418,train,1
5004,3220,train,0
5005,3221,train,0
5006,8,train,1
5007,1375,valid,0
5008,3222,train,0
5009,930,valid,0
5010,8,train,0
5011,4,test,0
5012,1304,train,0
5013,8,train,1
5014,8,train,1
5015,2375,valid,0
5016,3223,train,0
5017,836,train,0
5018,3224,train,0
5019,8,train,0
5020,2344,train,0
5021,3225,train,1
5022,3226,train,0
5023,3227,train,1
5024,1566,train,0
5025,3228,valid,0
5026,8,train,0
5027,3229,test,0
5028,3230,train,0
5029,3231,train,1
5030,8,train,1
5031,3232,train,0
5032,3233,train,0
5033,8,train,1
5034,3234,test,0
5035,3235,train,1
5036,347,train,0
5037,3236,train,0
5038,3237,train,0
5039,3238,train,0
5040,2082,train,0
5041,8,train,0
5042,8,train,1
5043,8,train,1
5044,3239,train,0
5045,147,test,0
5046,915,valid,1
5047,8,train,1
5048,3240,train,1
5049,8,train,1
5050,3241,train,1
5051,3242,train,0
5052,3243,valid,1
5053,3244,test,1
5054,8,train,1
5055,8,train,0
5056,8,train,0
5057,3245,valid,1
5058,1884,train,0
5059,3246,train,1
5060,8,train,1
5061,2939,train,1
5062,3247,train,1
5063,3248,valid,0
5064,1693,train,0
5065,3249,train,1
5066,4,test,1
5067,630,train,0
5068,1973,train,0
5069,3250,test,0
5070,8,train,0
5071,1350,train,1
5072,3251,train,0
5073,3187,train,0
5074,3252,train,0
5075,3253,train,1
5076,8,train,0
5077,3254,train,0
5078,8,train,1
5079,3224,train,1
5080,8,train,0
5081,2432,train,1
5082,8,train,1
5083,3255,train,1
5084,3256,train,0
5085,8,train,1
5086,3257,train,1
5087,8,train,0
5088,3258,train,0
5089,3259,train,0
5090,8,train,0
5091,3260,train,0
5092,3261,train,0
5093,3262,train,0
5094,3263,train,1
5095,3264,train,1
5096,3265,valid,1
5097,3266,test,1
5098,3267,valid,0
5099,3268,train,1
5100,3269,test,0
5101,2020,test,1
5102,292,valid,1
5103,3270,train,0
5104,3271,train,0
5105,3272,train,1
5106,3273,train,0
5107,3274,test,1
5108,3275,train,0
5109,3276,train,1
5110,1426,valid,1
5111,3277,train,0
5112,3067,train,0
5113,3278,train,1
5114,8,train,0
5115,3279,train,0
5116,3280,train,0
5117,1204,train,0
5118,3281,train,1
5119,3282,train,0
5120,3283,train,0
5121,8,train,1
5122,3284,train,1
5123,8,train,0
5124,3285,train,1
5125,1963,train,0
5126,8,train,1
5127,3286,train,1
5128,3287,valid,0
5129,3288,train,0
5130,3289,test,0
5131,8,train,0
5132,8,train,1
5133,8,train,0
5134,8,train,0
5135,189,train,0
5136,3290,train,0
5137,2568,train,1
5138,3291,train,0
5139,8,train,0
5140,3292,valid,1
5141,3293,test,1
5142,3294,train,1
5143,1862,train,0
5144,3295,train,1
5145,3296,train,1
5146,3297,train,1
5147,3298,valid,0
5148,3299,test,0
5149,3300,train,1
5150,3301,train,0
5151,288,valid,0
5152,3302,train,1
5153,8,train,0
5154,131,valid,0
5155,3303,valid,1
5156,8,train,0
5157,3304,valid,0
5158,8,train,0
5159,3305,test,1
5160,739,train,1
5161,8,train,1
5162,8,train,1
5163,3306,test,0
5164,3307,train,1
5165,3308,train,0
5166,1402,train,0
5167,8,train,0
5168,803,train,0
5169,3309,train,1
5170,3310,train,0
5171,1348,train,1
5172,3311,train,1
5173,3312,train,1
5174,2544,train,0
5175,3313,train,0
5176,759,train,0
5177,8,train,1
5178,2356,train,1
5179,566,valid,0
5180,3314,train,0
5181,8,train,0
5182,180,train,1
5183,8,train,0
5184,3315,train,0
5185,3316,train,1
5186,411,valid,1
5187,8,train,0
5188,3317,train,1
5189,2371,train,0
5190,3318,train,0
5191,597,train,1
5192,543,train,0
5193,3319,train,0
5194,3320,train,0
5195,3321,train,1
5196,3322,train,0
5197,3323,train,0
5198,1747,train,0
5199,1056,train,0
5200,3324,train,1
5201,3325,train,0
5202,3326,train,0
5203,1808,valid,1
5204,1715,train,0
5205,8,train,1
5206,3327,train,1
5207,8,train,1
5208,3328,train,0
5209,3329,train,0
5210,8,train,0
5211,387,train,0
5212,8,train,0
5213,3330,train,1
5214,3331,train,1
5215,3332,valid,0
5216,3333,valid,1
5217,8,train,0
5218,8,train,1
5219,3334,test,0
5220,1490,train,0
5221,3335,test,1
5222,3336,train,0
5223,8,train,0
5224,3337,train,0
5225,3338,train,0
5226,3339,train,1
5227,8,train,1
5228,8,train,1
5229,3340,train,0
5230,1994,valid,1
5231,3341,train,1
5232,8,train,0
5233,8,train,0
5234,3342,train,0
5235,8,train,0
5236,8,train,0
5237,8,train,0
5238,3343,train,0
5239,566,valid,1
5240,3344,train,1
5241,3345,train,0
5242,1024,train,0
5243,8,train,0
5244,3346,train,0
5245,3347,train,0
5246,366,test,1
5247,8,train,0
5248,8,train,0
5249,8,train,0
5250,8,train,0
5251,3348,train,0
5252,3349,train,1
5253,3350,train,0
5254,3351,train,0
5255,1949,train,1
5256,8,train,1
5257,3352,train,0
5258,3353,train,0
5259,8,train,0
5260,8,train,1
5261,3354,train,0
5262,8,train,0
5263,3355,train,0
5264,3356,train,1
5265,3357,train,0
5266,8,train,0
5267,3358,train,0
5268,3359,train,1
5269,8,train,1
5270,3360,train,1
5271,3361,train,1
5272,3362,train,1
5273,3363,train,1
5274,3364,valid,0
5275,8,train,0
5276,111,test,0
5277,8,train,1
5278,3365,valid,1
5279,8,train,1
5280,3366,test,0
5281,796,test,0
5282,3367,train,0
5283,3368,test,1
5284,3369,train,0
5285,8,train,1
5286,8,train,0
5287,3370,train,0
5288,3371,train,0
5289,8,train,0
5290,8,train,0
5291,3372,train,0
5292,8,train,0
5293,1637,train,1
5294,2791,train,0
5295,3373,train,0
5296,3374,train,0
5297,452,test,0
5298,112,test,0
5299,8,train,0
5300,3375,train,0
5301,3376,train,1
5302,2064,test,1
5303,3377,train,1
5304,3359,train,0
5305,8,train,0
5306,3378,train,1
5307,3379,train,1
5308,3380,train,0
5309,3381,train,1
5310,3382,train,1
5311,8,train,0
5312,3383,valid,0
5313,2741,train,1
5314,16,train,1
5315,8,train,1
5316,1428,train,1
5317,3384,test,0
5318,1345,train,1
5319,8,train,0
5320,413,train,0
5321,3385,train,0
5322,1625,test,0
5323,3386,train,1
5324,115,test,0
5325,3387,train,1
5326,8,train,1
5327,3388,train,0
5328,8,train,1
5329,8,train,1
5330,8,train,0
5331,3389,train,1
5332,3390,train,0
5333,304,test,1
5334,3391,train,0
5335,3392,train,1
5336,8,train,0
5337,3393,train,1
5338,791,train,1
5339,21,test,0
5340,8,train,1
5341,3394,train,0
5342,2992,train,1
5343,3395,train,0
5344,8,train,0
5345,3396,train,1
5346,3397,train,0
5347,336,test,0
5348,3102,train,0
5349,8,train,0
5350,3398,train,1
5351,3399,train,0
5352,8,train,1
5353,8,train,0
5354,8,train,0
5355,8,train,0
5356,3400,valid,1
5357,2750,valid,0
5358,3401,train,0
5359,3402,valid,0
5360,8,train,1
5361,3403,train,0
5362,3404,train,0
5363,3405,train,1
5364,3406,test,1
5365,3407,test,0
5366,8,train,0
5367,3408,train,0
5368,1316,train,0
5369,8,train,0
5370,150,valid,0
5371,3409,train,0
5372,2814,train,1
5373,8,train,0
5374,3410,train,1
5375,1196,train,1
5376,3411,train,0
5377,3412,train,1
5378,8,train,0
5379,3413,test,1
5380,457,train,1
5381,980,train,0
5382,3414,train,0
5383,8,train,0
5384,8,train,1
5385,3415,train,0
5386,1498,train,0
5387,3416,train,0
5388,3417,train,1
5389,324,train,0
5390,8,train,0
5391,8,train,1
5392,366,test,0
5393,8,train,0
5394,486,train,0
5395,462,test,0
5396,3418,train,0
5397,3419,train,0
5398,765,train,0
5399,3420,train,1
5400,3421,train,1
5401,3422,train,0
5402,3423,train,1
5403,3424,train,1
5404,3425,valid,0
5405,3426,test,0
5406,8,train,0
5407,3427,valid,1
5408,650,test,0
5409,3428,test,1
5410,8,train,0
5411,8,train,0
5412,3429,train,1
5413,1878,train,1
5414,8,train,0
5415,3430,train,1
5416,8,train,0
5417,3431,train,1
5418,8,train,0
5419,3432,train,1
5420,3433,train,0
5421,3434,train,1
5422,3435,train,1
5423,3436,valid,0
5424,8,train,0
5425,8,train,1
5426,3437,train,1
5427,3438,train,1
5428,8,train,1
5429,3439,test,0
5430,3440,train,0
5431,3441,train,1
5432,8,train,1
5433,3442,train,0
5434,8,train,1
5435,3443,train,0
5436,3444,train,0
5437,8,train,1
5438,1581,train,0
5439,1357,train,0
5440,8,train,1
5441,2829,train,1
5442,3445,train,1
5443,3446,train,0
5444,3447,train,0
5445,3448,train,0
5446,1543,train,1
5447,3449,train,0
5448,8,train,1
5449,8,train,1
5450,8,train,0
5451,166,valid,0
5452,3450,train,0
5453,3451,train,0
5454,1173,train,1
5455,1983,train,0
5456,8,train,0
5457,3452,train,1
5458,3453,train,0
5459,3454,train,1
5460,2125,train,0
5461,8,train,0
5462,3455,train,0
5463,3456,train,1
5464,3457,valid,1
5465,3458,train,0
5466,3459,test,1
5467,1063,test,0
5468,8,train,1
5469,3460,train,1
5470,3461,train,1
5471,2999,test,0
5472,3462,valid,0
5473,1872,train,0
5474,3463,test,0
5475,1803,train,0
5476,387,train,0
5477,3464,train,0
5478,564,train,0
5479,8,train,1
5480,1324,valid,0
5481,4,test,1
5482,8,train,1
5483,8,train,0
5484,3465,train,1
5485,3466,train,1
5486,8,train,0
5487,112,test,1
5488,1087,test,1
5489,3467,train,1
5490,3468,train,0
5491,8,train,0
5492,2632,valid,1
5493,3469,train,0
5494,3470,train,1
5495,3471,train,1
5496,8,train,0
5497,3472,train,0
5498,2207,train,0
5499,2371,train,0
5500,8,train,0
5501,8,train,0
5502,3473,train,0
5503,3474,train,1
5504,3475,train,0
5505,3476,train,0
5506,147,test,0
5507,3477,train,1
5508,341,test,0
5509,818,train,0
5510,3478,train,0
5511,3479,train,0
5512,3480,train,1
5513,3481,train,0
5514,262,valid,0
5515,8,train,1
5516,3482,train,0
5517,2139,train,0
5518,3483,train,1
5519,3484,train,1
5520,8,train,1
5521,8,train,1
5522,3485,train,0
5523,576,test,0
5524,3486,valid,1
5525,3487,train,1
5526,3488,train,1
5527,8,train,1
5528,1108,train,0
5529,3489,valid,0
5530,8,train,1
5531,3490,test,0
5532,8,train,0
5533,8,train,0
5534,2177,train,1
5535,3491,train,0
5536,593,train,1
5537,452,test,1
5538,3492,valid,1
5539,3493,train,0
5540,3494,train,0
5541,8,train,0
5542,1449,valid,1
5543,3495,test,1
5544,53,valid,0
5545,2156,train,1
5546,250,valid,0
5547,463,valid,1
5548,112,test,1
5549,3496,train,0
5550,8,train,1
5551,3497,train,0
5552,3498,train,1
5553,8,train,1
5554,3499,train,0
5555,3500,train,1
5556,3501,train,1
5557,560,train,0
5558,8,train,0
5559,3502,train,0
5560,3101,train,0
5561,3434,train,0
5562,3503,train,1
5563,3504,train,0
5564,3505,train,1
5565,8,train,0
5566,8,train,1
5567,3506,valid,0
5568,8,train,0
5569,3507,test,0
5570,3508,train,1
5571,2886,train,0
5572,8,train,0
5573,8,train,0
5574,566,valid,1
5575,3509,train,0
5576,3510,train,0
5577,3511,train,0
5578,3467,train,1
5579,205,train,0
5580,3512,train,0
5581,3513,train,0
5582,3514,train,0
5583,1128,test,0
5584,3515,train,0
5585,3516,train,0
5586,3517,train,1
5587,337,train,1
5588,3518,train,1
5589,3519,train,0
5590,3520,valid,1
5591,3521,test,1
5592,3522,train,0
5593,3523,train,0
5594,1298,train,0
5595,3524,train,0
5596,8,train,1
5597,3525,train,1
5598,452,test,1
5599,40,train,0
5600,8,train,0
5601,3526,train,0
5602,8,train,0
5603,3527,train,0
5604,3528,train,0
5605,3529,train,0
5606,3530,train,1
5607,3531,train,0
5608,584,train,1
5609,3532,train,1
5610,3533,train,0
5611,8,train,1
5612,8,train,1
5613,3534,train,0
5614,3535,train,1
5615,3536,train,1
5616,3454,train,0
5617,3537,train,0
5618,699,train,1
5619,3538,train,0
5620,3539,train,1
5621,5,train,0
5622,3540,train,1
5623,8,train,0
5624,3541,valid,0
5625,8,train,1
5626,8,train,1
5627,3542,train,1
5628,8,train,0
5629,3543,test,0
5630,2145,valid,1
5631,246,train,0
5632,8,train,0
5633,3544,train,0
5634,3545,train,0
5635,8,train,1
5636,8,train,0
5637,3546,train,0
5638,3547,train,0
5639,8,train,0
5640,131,valid,0
5641,3548,train,1
5642,3549,train,1
5643,8,train,0
5644,3550,valid,1
5645,3551,test,1
5646,3552,train,1
5647,11,train,0
5648,3553,train,1
5649,8,train,0
5650,30,train,0
5651,2677,train,1
5652,1644,train,1
5653,150,valid,1
5654,281,train,0
5655,3554,train,1
5656,8,train,1
5657,8,train,1
5658,3555,train,1
5659,8,train,0
5660,3556,train,1
5661,3557,valid,0
5662,3558,train,1
5663,3559,valid,1
5664,3560,train,1
5665,3561,test,0
5666,8,train,1
5667,3562,valid,0
5668,3563,test,0
5669,3564,test,1
5670,8,train,0
5671,8,train,0
5672,3565,train,0
5673,8,train,0
5674,3566,train,0
5675,8,train,0
5676,3567,train,0
5677,3568,train,1
5678,3569,train,0
5679,3570,train,0
5680,8,train,1
5681,2942,train,1
5682,3571,train,0
5683,3572,train,1
5684,1872,train,1
5685,3573,train,0
5686,8,train,0
5687,132,train,0
5688,3574,train,0
5689,443,valid,0
5690,3575,train,0
5691,8,train,0
5692,1697,train,0
5693,1231,train,0
5694,3576,train,0
5695,8,train,1
5696,3577,train,1
5697,3578,train,0
5698,3579,train,1
5699,115,test,0
5700,3580,train,0
5701,8,train,1
5702,2364,valid,1
5703,3581,train,1
5704,3582,train,0
5705,3583,train,0
5706,3584,train,1
5707,3585,train,1
5708,3586,valid,0
5709,8,train,0
5710,2269,train,0
5711,1351,test,0
5712,3587,train,0
5713,3588,test,0
5714,3589,train,0
5715,3590,train,0
5716,475,train,1
5717,3591,train,0
5718,114,test,0
5719,1862,train,0
5720,1642,train,1
5721,8,train,1
5722,3592,train,1
5723,924,train,0
5724,3076,train,0
5725,8,train,1
5726,8,train,1
5727,2125,train,0
5728,3593,train,0
5729,8,train,0
5730,183,test,0
5731,1549,valid,0
5732,3594,valid,1
5733,3595,test,1
5734,278,test,1
5735,3596,train,0
5736,158,train,0
5737,2745,train,0
5738,3597,train,1
5739,3598,train,1
5740,3599,train,0
5741,3600,train,0
5742,3601,train,0
5743,8,train,0
5744,3602,train,1
5745,3603,valid,0
5746,8,train,1
5747,8,train,0
5748,8,train,1
5749,3604,test,0
5750,8,train,0
5751,286,valid,1
5752,3605,train,0
5753,3606,train,0
5754,8,train,1
5755,8,train,0
5756,3607,train,0
5757,26,train,1
5758,1662,valid,0
5759,518,train,0
5760,1017,train,1
5761,3393,train,0
5762,3608,train,1
5763,8,train,1
5764,8,train,1
5765,3609,train,0
5766,3610,train,0
5767,8,train,1
5768,8,train,1
5769,3611,train,1
5770,3612,train,1
5771,3613,train,1
5772,794,test,0
5773,288,valid,0
5774,2352,train,0
5775,3614,train,1
5776,426,test,0
5777,8,train,1
5778,3615,train,0
5779,3616,train,0
5780,3617,train,1
5781,3618,train,1
5782,3619,train,0
5783,1449,valid,0
5784,1251,test,1
5785,8,train,0
5786,8,train,0
5787,8,train,0
5788,1055,valid,1
5789,8,train,0
5790,3620,train,1
5791,1742,train,0
5792,8,train,0
5793,3621,valid,0
5794,3622,train,0
5795,3623,train,0
5796,3624,train,0
5797,2809,train,1
5798,3625,train,0
5799,3626,train,1
5800,3627,train,0
5801,3628,train,0
5802,3629,valid,1
5803,3630,valid,0
5804,3128,train,0
5805,3631,train,0
5806,3632,test,1
5807,3633,test,0
5808,336,test,0
5809,3634,train,0
5810,3635,train,1
5811,3636,train,0
5812,3637,train,1
5813,3638,train,1
5814,8,train,1
5815,3639,train,0
5816,3640,train,1
5817,552,train,0
5818,3641,train,0
5819,8,train,1
5820,366,test,0
5821,3471,train,1
5822,1947,train,0
5823,3642,train,0
5824,133,train,1
5825,3643,train,0
5826,8,train,1
5827,8,train,0
5828,3644,train,0
5829,2185,train,1
5830,8,train,1
5831,3645,train,0
5832,566,valid,0
5833,3646,train,1
5834,3647,train,0
5835,3648,train,0
5836,4,test,1
5837,3649,train,0
5838,3650,train,1
5839,1527,train,1
5840,1607,train,1
5841,8,train,0
5842,3651,train,1
5843,819,test,0
5844,1540,train,1
5845,3652,train,0
5846,3653,train,0
5847,1046,train,0
5848,8,train,1
5849,3654,train,1
5850,3655,valid,0
5851,3656,test,0
5852,3657,train,0
5853,2791,train,0
5854,3658,valid,1
5855,8,train,0
5856,3659,test,1
5857,8,train,0
5858,8,train,1
5859,1141,train,1
5860,2727,train,0
5861,3660,train,1
5862,8,train,0
5863,8,train,0
5864,3661,train,0
5865,3662,train,1
5866,699,train,0
5867,8,train,0
5868,8,train,0
5869,8,train,1
5870,3663,train,0
5871,3664,train,0
5872,1317,train,0
5873,4,test,1
5874,8,train,0
5875,8,train,1
5876,3665,train,1
5877,111,test,0
5878,3666,train,1
5879,3667,valid,0
5880,8,train,0
5881,613,valid,1
5882,3668,test,0
5883,8,train,0
5884,3669,train,1
5885,166,valid,0
5886,3670,train,0
5887,8,train,1
5888,3671,train,0
5889,1566,train,0
5890,8,train,0
5891,8,train,1
5892,3672,test,0
5893,3673,train,0
5894,8,train,0
5895,8,train,0
5896,3674,train,0
5897,3675,train,1
5898,74,train,0
5899,8,train,1
5900,3676,train,0
5901,147,test,0
5902,8,train,1
5903,3677,train,0
5904,3678,train,1
5905,3679,train,0
5906,8,train,0
5907,3680,train,1
5908,8,train,0
5909,2321,train,0
5910,3681,train,1
5911,8,train,0
5912,3682,valid,1
5913,8,train,0
5914,3683,train,0
